caso_id,intervencion_fecha,intervencion_hora,victima_embarazo,victima_edad,victima_genero,victima_nacionalidad,victima_discapacidad,violencia_tipo,agresor_relacion_victima
362253.0,2019-11-13,20:30,NO,6,Femenino,Argentina,NO,Psicológica,Padre
362253.0,2019-11-13,20:30,NO,7,Femenino,Argentina,NO,Psicológica,Padre
420046.0,2019-11-13,12:30,SI,24,Femenino,Boliviana,NS/NC,Física,Pareja
362253.0,2019-11-13,20:30,NO,30,Femenino,Boliviana,NO,Física,Pareja
362253.0,2019-11-13,20:30,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
420085.0,2019-11-14,02:00,NO,6,Masculino,NS/NC,NS/NC,Física,Padre
420085.0,2019-11-14,02:00,NO,10,Femenino,NS/NC,NS/NC,Física,Padre
420085.0,2019-11-14,02:00,NS/NC,40,Femenino,Boliviana,NS/NC,Física,Pareja
420085.0,2019-11-14,02:00,NS/NC,12,Femenino,Argentina,NS/NC,Física,Padre
420085.0,2019-11-14,02:00,NO,8,Femenino,NS/NC,NS/NC,Física,Padre
420085.0,2019-11-14,02:00,NS/NC,2,Femenino,NS/NC,NS/NC,Física,Padre
419783.0,2019-11-15,10:45,NO,10,Masculino,Argentina,NO,Física,Padre
419783.0,2019-11-15,10:45,NO,35,Femenino,Argentina,NS/NC,Física y Sexual,Ex pareja
419783.0,2019-11-15,10:45,NO,8,Masculino,Argentina,NO,Física,Padre
419783.0,2019-11-15,10:45,NO,5,Masculino,Argentina,NO,Psicológica,Padre
420125.0,2019-11-16,09:00,SI,30,Femenino,Otra,NO,Física,Pareja
420125.0,2019-11-16,09:00,NO,2,Femenino,Argentina,NS/NC,Psicológica,Padre
420132.0,2019-11-16,21:00,NO,42,Femenino,Uruguaya,NS/NC,Física,Ex pareja
420132.0,2019-11-16,21:00,NO,4,Masculino,Argentina,NS/NC,Psicológica,Padre
420186.0,2019-11-19,20:00,NO,6,Femenino,Argentina,NO,Física,Padre
420186.0,2019-11-19,20:00,NO,10,Femenino,Argentina,NO,Física,Pareja de la madre/padre
420186.0,2019-11-19,20:00,NS/NC,29,Femenino,Argentina,NS/NC,Física,Pareja
420186.0,2019-11-19,20:00,NO,11,Masculino,Argentina,SI,Física,Pareja de la madre/padre
420186.0,2019-11-19,20:00,NO,,Masculino,Argentina,NO,Física,Padre
420186.0,2019-11-20,09:00,NS/NC,29,Femenino,Argentina,NO,Física,Pareja
420237.0,2019-11-22,11:40,NO,3,Femenino,Argentina,NO,Psicológica,Pareja de la madre/padre
420237.0,2019-11-22,11:40,SI,24,Femenino,Argentina,NO,Sexual,Pareja
144979.0,2019-11-22,16:00,NO,28,Femenino,Paraguaya,NS/NC,Física y Sexual,Ex pareja
420237.0,2019-11-22,11:40,NO,7,Masculino,Argentina,NO,Psicológica,Pareja de la madre/padre
420279.0,2019-11-24,09:00,NO,,Masculino,Argentina,NO,Psicológica,Padre
420279.0,2019-11-24,00:00,NO,19,Femenino,Argentina,NO,Económica y física,Pareja
420279.0,2019-11-24,09:00,NO,19,Femenino,Argentina,NO,Física,Pareja
420282.0,2019-11-24,12:30,NO,30,Masculino,Boliviana,NO,Física,Pareja
420279.0,2019-11-24,09:00,NO,3,Masculino,Argentina,NO,Psicológica,Pareja de la madre/padre
420284.0,2019-11-25,00:00,NS/NC,26,Femenino,Argentina,NO,Física,Pareja
420279.0,2019-11-25,09:00,NO,19,Femenino,Argentina,NO,Física,Pareja
420317.0,2019-11-26,10:00,NO,,Masculino,Argentina,NO,Psicológica,Padre
372861.0,2019-11-26,21:30,NO,22,Masculino,Argentina,NO,Sexual,Pareja de la madre/padre
420317.0,2019-11-26,10:00,NO,25,Masculino,Argentina,NO,Física,Pareja
372861.0,2019-11-26,21:30,NO,6,Femenino,Argentina,NO,Psicológica,Padre
372861.0,2019-11-26,21:30,NS/NC,43,Femenino,Argentina,NO,Física y Sexual,Pareja
372861.0,2019-11-26,21:30,NO,8,Femenino,Argentina,NO,Psicológica,Padre
420317.0,2019-11-26,10:00,NO,5,Masculino,Argentina,NO,Física,Padre
420299.0,2019-11-26,09:00,NS/NC,32,Masculino,Argentina,NS/NC,Física,Ex pareja
420299.0,2019-11-27,08:30,NS/NC,32,Masculino,Argentina,NO,Física,Ex pareja
420317.0,2019-11-27,09:00,NO,25,Femenino,Argentina,NO,Física,Pareja
420317.0,2019-11-27,09:00,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
420317.0,2019-11-27,09:00,NO,5,Masculino,Argentina,NS/NC,Física,Padre
416142.0,2019-11-29,22:40,NS/NC,37,Femenino,Otra,NO,Física,Pareja
420467.0,2019-12-06,10:00,NO,10,Masculino,Argentina,NO,Psicológica,Padre
420467.0,2019-12-06,10:00,NO,8,Femenino,Argentina,NO,Psicológica,Padre
416806.0,2019-12-06,21:00,NO,50,Femenino,Peruana,NO,Física,Ex pareja
420467.0,2019-12-06,10:00,NO,36,Femenino,Argentina,SI,Sexual y económica,Pareja
420467.0,2019-12-09,09:00,NO,10,Masculino,Argentina,NO,Física,Padre
419237.0,2019-12-09,15:00,NS/NC,,Femenino,Argentina,NS/NC,Psicológica,Otra/o conviviente
420539.0,2019-12-09,14:00,NO,42,Femenino,Argentina,NO,Física,Ex pareja
420539.0,2019-12-09,14:00,NO,42,Femenino,Argentina,SI,Física,Ex pareja
420467.0,2019-12-09,09:00,NO,8,Femenino,Argentina,NO,Física,Padre
420467.0,2019-12-09,09:00,NS/NC,36,Femenino,Argentina,SI,Física,Pareja
189817.0,2019-12-09,16:30,NO,48,Femenino,Peruana,NO,Física y Sexual,Pareja
420559.0,2019-12-10,14:30,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
420532.0,2019-12-10,21:00,NS/NC,37,Femenino,Argentina,NO,Física,Pareja
420559.0,2019-12-10,14:30,NO,20,Femenino,Argentina,NS/NC,Física,Pareja
233485.0,2019-12-13,09:00,NO,3,Masculino,Argentina,NO,Psicológica,Padre
233485.0,2019-12-13,09:00,NS/NC,38,Femenino,Argentina,NO,Física,Pareja
420626.0,2019-12-15,05:00,NS/NC,30,Femenino,Argentina,NO,Física,Pareja
420636.0,2019-12-16,09:30,NS/NC,32,Femenino,Argentina,NO,Económica y física,Ex pareja
420633.0,2019-12-16,09:00,NS/NC,6,Femenino,Argentina,NS/NC,Psicológica,Padre
420633.0,2019-12-16,09:00,NS/NC,3,Femenino,Argentina,NS/NC,Psicológica,Padre
420633.0,2019-12-16,09:00,NS/NC,32,Femenino,Boliviana,NS/NC,Física,Pareja
420674.0,2019-12-17,16:00,NO,37,Femenino,Argentina,NO,Física,Pareja
420674.0,2019-12-17,20:30,NO,37,Femenino,Argentina,NO,Física,Pareja
420674.0,2019-12-18,08:30,NO,37,Masculino,Argentina,SI,Física,Pareja
183277.0,2019-12-18,09:30,NO,65,Masculino,Argentina,NO,Física,Hijo/a
420691.0,2019-12-18,10:00,NO,34,Femenino,Boliviana,NS/NC,Física,Ex pareja
420694.0,2019-12-18,21:00,NS/NC,26,Femenino,NS/NC,NS/NC,Física,Ex pareja
183277.0,2019-12-18,09:30,NO,62,Femenino,Argentina,NO,Física,Hijo/a
420694.0,2019-12-18,21:00,NS/NC,,Femenino,Argentina,NS/NC,Psicológica,Padre
420691.0,2019-12-19,09:00,NO,33,Femenino,Boliviana,NO,Física,Ex pareja
420694.0,2019-12-20,10:30,NO,26,Masculino,Argentina,NO,Física,Ex pareja
420694.0,2019-12-20,10:30,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
420721.0,2019-12-20,15:30,NO,43,Femenino,Argentina,NS/NC,Física y Sexual,Pareja
420785.0,2019-12-26,12:30,NO,8,Masculino,Argentina,NO,Física,Padre
420785.0,2019-12-26,12:30,NO,2,Masculino,Argentina,NO,Psicológica,Padre
222337.0,2019-12-27,10:30,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
222337.0,2019-12-27,10:30,NO,26,Femenino,Peruana,NS/NC,Física,Pareja
222337.0,2019-12-27,10:30,NO,26,Femenino,Peruana,NS/NC,Física,Pareja
420827.0,2019-12-28,21:00,NO,5,Masculino,Argentina,NO,Psicológica,Padre
420827.0,2019-12-28,21:00,NO,,Masculino,Argentina,NO,Psicológica,Padre
420827.0,2019-12-28,21:00,NO,3,Femenino,Argentina,NO,Psicológica,Padre
420827.0,2019-12-28,21:00,NO,31,Femenino,Argentina,NO,Física,Pareja
420851.0,2019-12-31,00:20,NO,4,Masculino,Argentina,NS/NC,Psicológica,Padre
420851.0,2019-12-31,00:20,NO,6,Femenino,Argentina,NO,Psicológica,Padre
420851.0,2019-12-31,00:20,NO,9,Femenino,Argentina,NO,Psicológica,Padre
420851.0,2019-12-31,00:20,NO,12,Femenino,Argentina,NO,Psicológica,Padre
420851.0,2019-12-31,00:20,NO,42,Femenino,Boliviana,NO,Física,Pareja
420891.0,2020-01-02,17:30,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
420891.0,2020-01-02,17:30,NO,23,Femenino,Otra,NS/NC,Física y psicológica,Pareja
344818.0,2020-01-03,21:30,NO,2,Masculino,Argentina,NS/NC,Psicológica,Padre
344818.0,2020-01-03,14:00,NO,2,Masculino,Argentina,NO,Física y psicológica,Padre
344818.0,2020-01-03,21:30,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
344818.0,2020-01-03,14:00,NO,,Femenino,Argentina,NO,Psicológica,Padre
344818.0,2020-01-03,14:00,NO,22,Femenino,Boliviana,NO,Física y psicológica,Pareja
344818.0,2020-01-03,21:30,NO,22,Femenino,Boliviana,NS/NC,Física y psicológica,Pareja
420899.0,2020-01-03,20:30,NS/NC,25,Femenino,Argentina,NO,Física y psicológica,Pareja
420894.0,2020-01-03,10:00,NO,25,Femenino,Argentina,NO,Física y psicológica,Padrastro
420894.0,2020-01-03,10:00,NO,3,Femenino,Argentina,NO,Psicológica,Padrastro
420913.0,2020-01-04,23:45,NO,,Masculino,Argentina,NO,Psicológica,Padre
361541.0,2020-01-04,09:00,NO,2,Femenino,Argentina,NS/NC,Física y psicológica,Padre
361541.0,2020-01-04,09:00,NO,24,Femenino,Argentina,NS/NC,"Física, sexual y psicológica",Pareja
420913.0,2020-01-04,23:45,NO,30,Femenino,Peruana,NO,Física y psicológica,Pareja
420908.0,2020-01-05,09:30,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
420908.0,2020-01-05,09:30,NO,43,Femenino,Argentina,NO,Física y psicológica,Ex pareja
420915.0,2020-01-05,08:00,NO,30,Femenino,Argentina,NS/NC,Física y psicológica,Otro/a no conviviente
420933.0,2020-01-06,01:30,NO,,Masculino,Argentina,NO,Psicológica,Padre
420908.0,2020-01-06,09:30,NO,,Masculino,Argentina,NO,Psicológica,Hijo/a
420933.0,2020-01-06,01:30,SI,36,Femenino,Boliviana,NS/NC,"Física, sexual y psicológica",Pareja
420938.0,2020-01-06,03:30,SI,44,Femenino,Argentina,NO,Física y psicológica,Ex pareja
420908.0,2020-01-06,09:30,NO,43,Femenino,Argentina,NO,Física y psicológica,Ex pareja
420933.0,2020-01-07,11:00,NO,,Masculino,Argentina,NO,Psicológica,Padre
420933.0,2020-01-07,01:00,SI,36,Femenino,Boliviana,NS/NC,"Sexual, económica y psicológica",Pareja
420933.0,2020-01-07,11:00,SI,36,Femenino,Boliviana,NS/NC,"Física, sexual y psicológica",Pareja
420896.0,2020-01-07,10:00,NS/NC,32,Femenino,Boliviana,NO,Física y psicológica,Ex pareja
420979.0,2020-01-08,04:30,NO,11,Masculino,Argentina,NO,Física y psicológica,Padre
420979.0,2020-01-08,05:30,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
420979.0,2020-01-08,06:30,NO,7,Femenino,Argentina,NS/NC,Física y psicológica,Padre
420988.0,2020-01-09,09:00,SI,17,Femenino,Argentina,NO,Psicológica,Pareja
301581.0,2020-01-10,11:30,NO,4,Masculino,Argentina,NS/NC,Psicológica,Padre
301581.0,2020-01-10,11:30,NO,6,Masculino,Argentina,NS/NC,Psicológica,Padrastro
301581.0,2020-01-10,11:30,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
421019.0,2020-01-10,17:30,NO,27,Femenino,Argentina,SI,Física y psicológica,Madre
421019.0,2020-01-10,21:00,NO,27,Femenino,Argentina,SI,Física y psicológica,Madre
301581.0,2020-01-10,11:30,NS/NC,25,Femenino,Argentina,NS/NC,Física y psicológica,Pareja
420896.0,2020-01-10,09:30,NS/NC,32,Femenino,Argentina,NS/NC,Física y psicológica,Pareja
406659.0,2020-01-13,13:30,NO,,Femenino,Argentina,NO,Psicológica,Padre
406659.0,2020-01-13,13:30,NO,23,Femenino,Argentina,NO,"Física, sexual y psicológica",Pareja
189159.0,2020-01-16,00:00,NO,42,Femenino,Boliviana,NO,"Física, sexual y psicológica",Pareja
189159.0,2020-01-16,00:00,NO,15,Femenino,Argentina,NS/NC,Psicológica,Padre
189159.0,2020-01-16,00:00,NO,19,Femenino,Argentina,NS/NC,Psicológica,Padre
189159.0,2020-01-16,00:00,NO,11,Masculino,Argentina,NS/NC,Psicológica,Padre
189159.0,2020-01-16,00:00,NO,8,Femenino,Argentina,NS/NC,Psicológica,Padre
421122.0,2020-01-19,00:00,NO,41,Femenino,Paraguaya,NO,Física y psicológica,Pareja
421142.0,2020-01-20,09:00,NO,25,Femenino,Paraguaya,NO,Física y psicológica,Pareja
421170.0,2020-01-22,09:00,NS/NC,20,Femenino,Argentina,NO,Psicológica,Pareja
421170.0,2020-01-22,21:00,NO,20,Femenino,Argentina,NO,"Física, sexual y psicológica",Pareja
421178.0,2020-01-22,21:30,NO,26,Femenino,Argentina,NO,"Física, sexual y psicológica",Ex pareja
421170.0,2020-01-22,21:00,NO,,Femenino,Argentina,NO,Psicológica,Padre
421170.0,2020-01-22,09:00,NO,,Femenino,Argentina,NO,Psicológica,Padre
421183.0,2020-01-23,09:00,NS/NC,26,Femenino,Peruana,NO,Física y psicológica,Pareja
421245.0,2020-01-26,15:00,NS/NC,28,Femenino,Argentina,SI,Psicológica,Hermano/a
421289.0,2020-01-29,14:30,NS/NC,32,Masculino,Argentina,NO,Física y psicológica,Pareja
421289.0,2020-01-29,14:30,NS/NC,,Masculino,Argentina,NO,Psicológica,Padre
421289.0,2020-01-29,14:30,NS/NC,3,Masculino,Argentina,NS/NC,Psicológica,Padre
421289.0,2020-01-29,14:30,NS/NC,9,Masculino,Argentina,NS/NC,Psicológica,Padrastro
421289.0,2020-01-29,14:30,NS/NC,10,Masculino,Argentina,NS/NC,Psicológica,Padrastro
421289.0,2020-01-29,14:30,NS/NC,12,Masculino,Argentina,NS/NC,Psicológica,Padrastro
421275.0,2020-01-29,01:15,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
421275.0,2020-01-29,01:15,NO,28,Femenino,Argentina,NO,Física y psicológica,Ex pareja
421289.0,2020-01-29,14:30,NS/NC,13,Femenino,Argentina,NS/NC,Psicológica,Padrastro
421335.0,2020-02-02,10:00,NO,,Masculino,Argentina,NO,Psicológica,Padre
421335.0,2020-02-02,10:00,NO,32,Femenino,Paraguaya,NO,Física y psicológica,Ex pareja
421364.0,2020-02-03,21:00,NS/NC,13,Masculino,Argentina,NS/NC,Psicológica,Padre
421364.0,2020-02-03,21:00,NO,9,Femenino,Argentina,NO,Psicológica,Padre
421364.0,2020-02-03,21:00,NO,20,Femenino,Argentina,NS/NC,Psicológica,Padre
421364.0,2020-02-03,21:00,NS/NC,37,Femenino,Argentina,NO,Física y psicológica,Pareja
421376.0,2020-02-04,16:00,NO,10,Masculino,Argentina,NO,Física y psicológica,Padre
421376.0,2020-02-04,16:00,NO,4,Femenino,Argentina,NO,Física y psicológica,Padre
421376.0,2020-02-04,16:00,NO,28,Femenino,Argentina,NO,Física y psicológica,Ex pareja
421400.0,2020-02-05,14:15,NO,9,Masculino,Argentina,NS/NC,Psicológica,Padre
421400.0,2020-02-05,14:15,NO,6,Masculino,Argentina,NS/NC,Psicológica,Padre
421392.0,2020-02-05,09:00,NO,29,Femenino,Argentina,NO,Física y psicológica,Pareja
421400.0,2020-02-05,14:15,NO,40,Femenino,Argentina,NS/NC,Física y psicológica,Pareja
421400.0,2020-02-06,09:30,NO,9,Masculino,Argentina,NS/NC,Psicológica,Padre
421400.0,2020-02-06,09:30,NO,6,Masculino,Argentina,NS/NC,Psicológica,Padre
421410.0,2020-02-06,00:00,NS/NC,24,Femenino,Peruana,NO,Física y psicológica,Pareja
421410.0,2020-02-06,00:00,NS/NC,6,Femenino,Peruana,NS/NC,Psicológica,Pareja
421410.0,2020-02-06,09:00,NO,24,Femenino,Peruana,NO,Física y psicológica,Pareja
421400.0,2020-02-06,09:30,NS/NC,40,Femenino,Argentina,NS/NC,Física y psicológica,Ex pareja
421410.0,2020-02-06,09:00,NO,6,Femenino,Peruana,NS/NC,Psicológica,Padre
421489.0,2020-02-10,09:00,NO,7,Masculino,Argentina,NO,Psicológica,Madre
421489.0,2020-02-10,09:00,NO,89,Femenino,Argentina,NS/NC,"Física, económica y psicológica",Hijo/a
421527.0,2020-02-11,08:15,NO,,Masculino,Argentina,NS/NC,Psicológica,Padre
421527.0,2020-02-11,08:15,NS/NC,9,Masculino,Argentina,NS/NC,Psicológica,Padrastro
421527.0,2020-02-11,08:15,NS/NC,30,Femenino,Peruana,NS/NC,Física y psicológica,Pareja
348753.0,2020-02-12,15:00,NO,69,Femenino,Argentina,NS/NC,Física y psicológica,Hijo/a
421489.0,2020-02-13,10:45,NO,7,Masculino,Argentina,NS/NC,Psicológica,Madre
421565.0,2020-02-13,22:00,NS/NC,45,Femenino,Paraguaya,NS/NC,"Física, sexual y psicológica",Pareja
421489.0,2020-02-13,10:45,NO,89,Femenino,Argentina,NS/NC,Física y psicológica,Hijo/a
421489.0,2020-02-14,11:00,NO,7,Masculino,Argentina,NS/NC,Psicológica,Madre
421489.0,2020-02-14,11:00,NO,89,Femenino,Argentina,NS/NC,Psicológica,Hijo/a
421489.0,2020-02-14,11:00,NS/NC,89,Femenino,Argentina,NS/NC,"Física, económica y psicológica",Hijo/a
421590.0,2020-02-15,09:00,NO,8,Femenino,Argentina,NO,Psicológica,Padre
421590.0,2020-02-15,09:00,NS/NC,51,Femenino,Argentina,NO,Física y psicológica,Pareja
421597.0,2020-02-16,02:30,NO,,Masculino,Argentina,NO,Psicológica,Padre
421597.0,2020-02-16,02:30,NO,32,Femenino,Boliviana,NO,Física y psicológica,Pareja
421738.0,2020-02-22,16:30,NO,14,Masculino,Argentina,NO,Física y psicológica,Madre
421744.0,2020-02-23,08:50,NO,,Femenino,Argentina,NO,Psicológica,Padre
421744.0,2020-02-23,08:50,NO,24,Femenino,Argentina,NO,Física y psicológica,Pareja
421719.0,2020-02-24,09:30,NS/NC,33,Femenino,Argentina,NO,Física y psicológica,Pareja
421819.0,2020-02-26,22:30,NO,13,Masculino,Argentina,NS/NC,Física y psicológica,Padre
421819.0,2020-02-26,22:30,NO,11,Masculino,Argentina,NS/NC,Psicológica,Padre
421795.0,2020-02-26,08:30,NO,2,Femenino,Argentina,NO,Física y psicológica,Padre
421795.0,2020-02-26,08:30,NO,10,Femenino,Argentina,NO,Física y psicológica,Padre
421795.0,2020-02-26,04:30,NO,2,Femenino,Argentina,NO,Física y psicológica,Padre
421795.0,2020-02-26,04:30,NO,10,Femenino,Argentina,NO,Física y psicológica,Padre
421795.0,2020-02-26,04:30,NO,35,Femenino,Otra,NO,Física y psicológica,Pareja
421795.0,2020-02-26,08:30,NO,35,Femenino,Otra,NO,Física y psicológica,Pareja
421819.0,2020-02-26,22:30,NO,39,Femenino,Argentina,NS/NC,"Física, sexual y psicológica",Ex pareja
421796.0,2020-02-27,14:00,NO,22,Masculino,Argentina,NS/NC,Psicológica,Padrastro
421796.0,2020-02-27,14:00,NO,47,Femenino,Argentina,NS/NC,Física y psicológica,Pareja
421796.0,2020-02-27,14:00,NS/NC,47,Femenino,Argentina,NS/NC,Física y psicológica,Pareja
421796.0,2020-02-27,14:00,NS/NC,24,Femenino,Argentina,NO,Psicológica,Padrastro
421796.0,2020-02-27,14:00,NO,24,Femenino,Argentina,NO,Psicológica,Padrastro
362470.0,2020-02-29,21:00,NS/NC,18,Femenino,Argentina,NO,Física y psicológica,Madre
362470.0,2020-02-29,21:00,NO,13,Femenino,Argentina,NO,Física y psicológica,Madre
421879.0,2020-03-01,14:00,NO,,Femenino,Argentina,NO,Física y psicológica,Padre
421879.0,2020-03-01,14:00,NS/NC,21,Femenino,Boliviana,NO,Física y psicológica,Pareja
421892.0,2020-03-02,15:00,NO,2,Masculino,Argentina,NO,Física y psicológica,Padre
421796.0,2020-03-02,01:00,NO,22,Masculino,Argentina,NS/NC,Psicológica,Padrastro
421796.0,2020-03-02,01:00,NO,47,Femenino,Argentina,NS/NC,Física y psicológica,Pareja
421892.0,2020-03-02,15:00,NS/NC,42,Femenino,Boliviana,NO,"Física, sexual y psicológica",Pareja
421796.0,2020-03-02,01:00,NS/NC,24,Femenino,Argentina,NS/NC,Psicológica,Padrastro
421892.0,2020-03-03,14:00,NS/NC,42,Masculino,Argentina,NS/NC,Psicológica,Pareja
421892.0,2020-03-03,14:00,NO,42,Masculino,Argentina,NS/NC,"Física, sexual y psicológica",Pareja
421892.0,2020-03-03,14:00,NO,2,Masculino,Argentina,NO,Física y psicológica,Padre
421902.0,2020-03-03,21:30,NO,29,Femenino,Argentina,SI,Física y psicológica,Pareja
421745.0,2020-03-04,08:30,NO,3,Femenino,Argentina,NS/NC,Psicológica,Padre
421745.0,2020-03-04,08:30,NO,26,Masculino,Argentina,SI,Psicológica,Padrastro
421902.0,2020-03-04,13:00,NO,29,Femenino,Argentina,SI,Física y psicológica,Pareja
421745.0,2020-03-04,08:30,NO,45,Femenino,Argentina,NO,Física y psicológica,Pareja
421745.0,2020-03-05,08:30,NO,26,Masculino,Argentina,SI,Física y psicológica,Otra/o conviviente
421745.0,2020-03-05,08:30,NO,45,Femenino,Argentina,NO,Física y psicológica,Pareja
421965.0,2020-03-06,21:00,NS/NC,18,Femenino,Argentina,NO,Física y psicológica,Ex pareja
421976.0,2020-03-07,11:00,NS/NC,35,Femenino,Boliviana,NO,Física y psicológica,Pareja
422028.0,2020-03-10,13:00,NS/NC,33,Femenino,Peruana,NO,Física y psicológica,Pareja
422049.0,2020-03-11,16:00,NO,18,Femenino,Argentina,NS/NC,Física y psicológica,Pareja
422065.0,2020-03-12,17:00,NO,14,Femenino,Argentina,NS/NC,Psicológica,Padre
422092.0,2020-03-12,22:00,NO,23,Femenino,Argentina,NO,"Física, sexual y psicológica",Hermano/a
422065.0,2020-03-12,17:00,NO,56,Femenino,Argentina,NS/NC,Psicológica,Ex pareja
422065.0,2020-03-13,23:00,NO,56,Femenino,Argentina,NS/NC,Psicológica,Ex pareja
422134.0,2020-03-16,18:00,NS/NC,5,Femenino,Argentina,NO,Psicológica,Padre
422134.0,2020-03-16,18:00,NO,13,Masculino,Argentina,NO,Psicológica,Padre
422134.0,2020-03-16,18:00,NO,,Masculino,Argentina,NO,Psicológica,Padre
422134.0,2020-03-16,18:00,NO,33,Femenino,Argentina,NO,Física y psicológica,Pareja
422149.0,2020-03-17,11:30,NO,36,Femenino,Boliviana,NO,"Física, sexual y psicológica",Pareja
422524.0,2020-03-23,14:00,NO,32,Femenino,Argentina,NS/NC,Física y psicológica,Pareja
422732.0,2020-03-27,15:00,NO,,Masculino,Argentina,NO,Psicológica,Padre
422732.0,2020-03-27,15:00,NO,29,Femenino,Argentina,NO,"Física, económica y psicológica",Pareja
422821.0,2020-03-30,18:00,NO,10,Masculino,Otra,NO,Psicológica,Padrastro
422821.0,2020-03-30,18:00,NO,10,Masculino,Otra,NO,Psicológica,Padrastro
422821.0,2020-03-30,18:00,NO,10,Masculino,Otra,NO,Psicológica,Padrastro
422821.0,2020-03-30,18:00,NS/NC,39,Femenino,Otra,NO,"Física, sexual y psicológica",Pareja
422821.0,2020-03-30,18:00,NS/NC,39,Femenino,Otra,NO,"Física, sexual y psicológica",Pareja
422821.0,2020-03-30,18:00,NS/NC,39,Femenino,Otra,NO,"Física, sexual y psicológica",Pareja
422348.0,2020-03-31,09:00,NO,34,Femenino,Paraguaya,NO,Física y psicológica,Pareja
420858.0,2020-04-04,20:39,NO,28,Femenino,Argentina,NO,"Física, sexual y psicológica",Ex pareja
423262.0,2020-04-11,20:06,NS/NC,16,Femenino,Argentina,NO,Física y psicológica,Padre
423329.0,2020-04-13,18:58,NO,27,Femenino,Argentina,NO,Física y psicológica,Pareja
423394.0,2020-04-15,01:23,NS/NC,46,Femenino,Argentina,NS/NC,Física y psicológica,Pareja
423394.0,2020-04-15,01:23,NS/NC,,Femenino,Argentina,NS/NC,Física y psicológica,Padre
423394.0,2020-04-15,01:23,NS/NC,,Femenino,Argentina,NS/NC,Física y psicológica,Padre
423401.0,2020-04-15,19:24,NO,58,Femenino,Paraguaya,NO,Física y psicológica,Pareja
423401.0,2020-04-16,07:31,NO,58,Femenino,Paraguaya,NO,Física y psicológica,Pareja
423412.0,2020-04-16,14:58,NO,60,Masculino,Argentina,NO,Psicológica,Pareja
423458.0,2020-04-17,09:10,NO,33,Masculino,Argentina,NS/NC,Psicológica,Pareja
423401.0,2020-04-17,14:29,NO,58,Femenino,Paraguaya,NO,Física y psicológica,Pareja
422762.0,2020-04-17,17:50,NS/NC,,Femenino,Argentina,NS/NC,Física y psicológica,Pareja
422762.0,2020-04-17,17:50,NO,,Femenino,Argentina,NS/NC,Psicológica,Padre
422762.0,2020-04-17,17:50,NO,4,Femenino,Argentina,NS/NC,Psicológica,Padrastro
423420.0,2020-04-17,19:07,NS/NC,37,Femenino,Argentina,NO,Física y psicológica,Pareja
423420.0,2020-04-17,19:07,NO,,Femenino,Argentina,NO,Psicológica,Padre
423565.0,2020-04-19,07:04,NO,36,Femenino,Paraguaya,NO,Física y psicológica,Pareja
423565.0,2020-04-19,07:04,NO,14,Masculino,Argentina,NO,Psicológica,Padrastro
423565.0,2020-04-19,07:04,NO,22,Masculino,Argentina,NO,Física y psicológica,Otra/o conviviente
362015.0,2020-04-21,17:25,NO,62,Masculino,Argentina,NS/NC,Psicológica,Otra/o conviviente
213914.0,2020-04-25,08:54,NO,27,Femenino,Boliviana,NO,Física y psicológica,Pareja
213914.0,2020-04-25,08:54,NO,8,Masculino,Boliviana,NO,Física y psicológica,Padrastro
423833.0,2020-04-26,17:13,NO,18,Femenino,Argentina,NO,Física y psicológica,Pareja
423901.0,2020-04-29,19:43,NO,26,Femenino,Argentina,NO,Física y psicológica,Ex pareja
423901.0,2020-04-29,19:43,NO,9,Masculino,Argentina,NO,Física y psicológica,Padre
423901.0,2020-04-29,19:43,NO,5,Femenino,Argentina,NO,Psicológica,Padre
423901.0,2020-04-29,19:43,NO,3,Femenino,Argentina,NO,Psicológica,Otro/a no conviviente
423997.0,2020-05-01,15:30,NO,12,Masculino,Argentina,NO,Psicológica,Padre
423997.0,2020-05-01,15:30,NO,33,Femenino,Argentina,NO,"Física, sexual y psicológica",Pareja
424000.0,2020-05-03,11:30,NO,,Femenino,Argentina,NO,Psicológica,Padre
424000.0,2020-05-03,11:30,NO,34,Femenino,Chilena,NO,Psicológica,Pareja
424109.0,2020-05-05,10:00,NO,23,Masculino,Argentina,NO,Física y psicológica,Pareja
424109.0,2020-05-05,10:00,NO,6,Femenino,Argentina,NS/NC,Psicológica,Padre
424109.0,2020-05-05,10:00,NO,4,Femenino,Argentina,NS/NC,Psicológica,Padre
424114.0,2020-05-05,14:30,NO,18,Masculino,Brasileña,NO,"Física, sexual y psicológica",Ex pareja
424114.0,2020-05-05,20:30,NO,18,Masculino,Brasileña,NS/NC,"Física, sexual y psicológica",Ex pareja
424245.0,2020-05-10,10:45,NO,24,Femenino,Argentina,NO,Física y psicológica,Pareja
